window_start,window_end,airline,num_flights,ext_throughput_rpm,ext_throughput_rps,ext_latency_ms,ext_sys_rps,int_filter_rps_mean,int_filter_rps_median,int_filter_rps_stdev,int_busy_mean_ms,int_busy_max_ms,int_backpressure_n,delta_sys_rps_pct
2025-01-01 00:00:00,2025-01-01 01:00:00,DL,1,0.0167,0.000278,173,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 00:00:00,2025-01-01 01:00:00,AA,13,0.2167,0.003612,166,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 00:00:00,2025-01-01 01:00:00,UA,7,0.1167,0.001945,166,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 01:00:00,2025-01-01 02:00:00,UA,1,0.0167,0.000278,166,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 01:00:00,2025-01-01 02:00:00,AA,1,0.0167,0.000278,271,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 01:00:00,2025-01-01 02:00:00,DL,2,0.0333,0.000555,272,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 02:00:00,2025-01-01 03:00:00,UA,1,0.0167,0.000278,272,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 03:00:00,2025-01-01 04:00:00,DL,1,0.0167,0.000278,277,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 05:00:00,2025-01-01 06:00:00,UA,41,0.6833,0.011388,304,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 05:00:00,2025-01-01 06:00:00,AA,98,1.6333,0.027222,303,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 05:00:00,2025-01-01 06:00:00,WN,17,0.2833,0.004722,305,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 05:00:00,2025-01-01 06:00:00,DL,55,0.9167,0.015278,304,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 06:00:00,2025-01-01 07:00:00,WN,191,3.1833,0.053055,140,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 06:00:00,2025-01-01 07:00:00,AA,161,2.6833,0.044722,149,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 06:00:00,2025-01-01 07:00:00,UA,114,1.9,0.031667,176,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 06:00:00,2025-01-01 07:00:00,DL,172,2.8667,0.047778,155,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 07:00:00,2025-01-01 08:00:00,AA,129,2.15,0.035833,167,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 07:00:00,2025-01-01 08:00:00,WN,210,3.5,0.058333,174,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 07:00:00,2025-01-01 08:00:00,UA,162,2.7,0.045,175,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 07:00:00,2025-01-01 08:00:00,DL,190,3.1667,0.052778,174,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 08:00:00,2025-01-01 09:00:00,AA,179,2.9833,0.049722,202,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 08:00:00,2025-01-01 09:00:00,UA,169,2.8167,0.046945,204,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 08:00:00,2025-01-01 09:00:00,WN,225,3.75,0.0625,209,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 08:00:00,2025-01-01 09:00:00,DL,160,2.6667,0.044445,208,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 09:00:00,2025-01-01 10:00:00,WN,243,4.05,0.0675,80,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 09:00:00,2025-01-01 10:00:00,AA,127,2.1167,0.035278,79,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 09:00:00,2025-01-01 10:00:00,UA,123,2.05,0.034167,78,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 09:00:00,2025-01-01 10:00:00,DL,109,1.8167,0.030278,79,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 10:00:00,2025-01-01 11:00:00,AA,132,2.2,0.036667,210,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 10:00:00,2025-01-01 11:00:00,WN,222,3.7,0.061667,230,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 10:00:00,2025-01-01 11:00:00,UA,109,1.8167,0.030278,226,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 10:00:00,2025-01-01 11:00:00,DL,127,2.1167,0.035278,227,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 11:00:00,2025-01-01 12:00:00,AA,148,2.4667,0.041112,295,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 11:00:00,2025-01-01 12:00:00,UA,116,1.9333,0.032222,300,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 11:00:00,2025-01-01 12:00:00,WN,243,4.05,0.0675,305,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 11:00:00,2025-01-01 12:00:00,DL,182,3.0333,0.050555,301,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 12:00:00,2025-01-01 13:00:00,WN,218,3.6333,0.060555,187,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 12:00:00,2025-01-01 13:00:00,AA,133,2.2167,0.036945,189,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 12:00:00,2025-01-01 13:00:00,UA,112,1.8667,0.031112,188,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 12:00:00,2025-01-01 13:00:00,DL,142,2.3667,0.039445,190,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 13:00:00,2025-01-01 14:00:00,AA,137,2.2833,0.038055,213,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 13:00:00,2025-01-01 14:00:00,WN,237,3.95,0.065833,223,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 13:00:00,2025-01-01 14:00:00,UA,125,2.0833,0.034722,222,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 13:00:00,2025-01-01 14:00:00,DL,111,1.85,0.030833,220,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 14:00:00,2025-01-01 15:00:00,AA,132,2.2,0.036667,129,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 14:00:00,2025-01-01 15:00:00,UA,123,2.05,0.034167,135,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 14:00:00,2025-01-01 15:00:00,WN,238,3.9667,0.066112,140,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 14:00:00,2025-01-01 15:00:00,DL,123,2.05,0.034167,137,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 15:00:00,2025-01-01 16:00:00,AA,123,2.05,0.034167,212,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 15:00:00,2025-01-01 16:00:00,UA,77,1.2833,0.021388,222,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 15:00:00,2025-01-01 16:00:00,WN,215,3.5833,0.059722,236,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 15:00:00,2025-01-01 16:00:00,DL,128,2.1333,0.035555,224,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 16:00:00,2025-01-01 17:00:00,AA,145,2.4167,0.040278,128,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 16:00:00,2025-01-01 17:00:00,UA,140,2.3333,0.038888,133,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 16:00:00,2025-01-01 17:00:00,WN,251,4.1833,0.069722,142,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 16:00:00,2025-01-01 17:00:00,DL,92,1.5333,0.025555,135,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 17:00:00,2025-01-01 18:00:00,AA,139,2.3167,0.038612,242,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 17:00:00,2025-01-01 18:00:00,UA,133,2.2167,0.036945,246,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 17:00:00,2025-01-01 18:00:00,WN,215,3.5833,0.059722,250,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 17:00:00,2025-01-01 18:00:00,DL,132,2.2,0.036667,248,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 18:00:00,2025-01-01 19:00:00,WN,251,4.1833,0.069722,139,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 18:00:00,2025-01-01 19:00:00,AA,145,2.4167,0.040278,141,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
2025-01-01 18:00:00,2025-01-01 19:00:00,UA,146,2.4333,0.040555,139,5105.86,4515.06,5307.87,1605.09,95.1,1000.0,0,11.57
