window_type, window_start, trigger_ts, num_flights, latency_ms, throughput_rps
1h, 2025-01-01 18:00:00, 2025-01-01 19:00:00, 1046, 154, 0.2905555556
1h, 2025-01-01 19:00:00, 2025-01-01 20:00:00, 888, 96, 0.2466666667
6h, 2025-01-01 13:00:00, 2025-01-01 19:00:00, 6160, 155, 0.2851851852
6h, 2025-01-01 14:00:00, 2025-01-01 20:00:00, 6025, 83, 0.2789351852
global, 2025-01-01 00:00:00, 2025-01-01 20:00:00, 15431, 14, 0.2143194444
global, 2025-01-01 00:00:00, 2025-01-01 20:00:00, 15431, 41, 0.2143194444
6h, 2025-01-01 15:00:00, 2025-01-01 21:00:00, 5767, 166, 0.2669907407
6h, 2025-01-01 16:00:00, 2025-01-01 22:00:00, 5290, 142, 0.2449074074
6h, 2025-01-01 17:00:00, 2025-01-01 23:00:00, 4609, 116, 0.2133796296
6h, 2025-01-01 18:00:00, 2025-01-02 00:00:00, 3739, 120, 0.1731018519
global, 2025-01-01 00:00:00, 2025-01-02 00:00:00, 16809, 43, 0.1945486111
global, 2025-01-01 00:00:00, 2025-01-02 00:00:00, 16809, 72, 0.1945486111
global, 2025-01-01 00:00:00, 2025-01-02 00:00:00, 16809, 83, 0.1945486111
global, 2025-01-01 00:00:00, 2025-01-02 00:00:00, 16809, 103, 0.1945486111
1h, 2025-01-01 20:00:00, 2025-01-01 21:00:00, 797, 165, 0.2213888889
1h, 2025-01-01 21:00:00, 2025-01-01 22:00:00, 482, 127, 0.1338888889
1h, 2025-01-01 22:00:00, 2025-01-01 23:00:00, 362, 103, 0.1005555556
global, 2025-01-01 00:00:00, 2025-01-02 06:00:00, 18000, 11, 0.1666666667
global, 2025-01-01 00:00:00, 2025-01-02 06:00:00, 18000, 20, 0.1666666667
global, 2025-01-01 00:00:00, 2025-01-02 06:00:00, 18000, 40, 0.1666666667
global, 2025-01-01 00:00:00, 2025-01-02 06:00:00, 18000, 62, 0.1666666667
global, 2025-01-01 00:00:00, 2025-01-02 06:00:00, 18000, 76, 0.1666666667
6h, 2025-01-01 19:00:00, 2025-01-02 01:00:00, 2731, 243, 0.1264351852
6h, 2025-01-01 20:00:00, 2025-01-02 02:00:00, 1855, 265, 0.0858796296
6h, 2025-01-01 21:00:00, 2025-01-02 03:00:00, 1064, 286, 0.0492592593
6h, 2025-01-01 22:00:00, 2025-01-02 04:00:00, 587, 306, 0.0271759259
global, 2025-01-01 00:00:00, 2025-01-02 07:00:00, 19098, 25, 0.1711290323
global, 2025-01-01 00:00:00, 2025-01-02 08:00:00, 20891, 18, 0.1813454861
global, 2025-01-01 00:00:00, 2025-01-02 08:00:00, 20891, 38, 0.1813454861
6h, 2025-01-02 01:00:00, 2025-01-02 07:00:00, 2063, 245, 0.0955092593
6h, 2025-01-02 02:00:00, 2025-01-02 08:00:00, 3379, 133, 0.1564351852
1h, 2025-01-02 06:00:00, 2025-01-02 07:00:00, 1326, 245, 0.3683333333
1h, 2025-01-02 07:00:00, 2025-01-02 08:00:00, 1328, 116, 0.3688888889
global, 2025-01-01 00:00:00, 2025-01-02 10:00:00, 22631, 17, 0.1848937908
6h, 2025-01-02 03:00:00, 2025-01-02 09:00:00, 4659, 143, 0.2156944444
1h, 2025-01-02 08:00:00, 2025-01-02 09:00:00, 1286, 142, 0.3572222222
global, 2025-01-01 00:00:00, 2025-01-02 11:00:00, 24350, 19, 0.1932539683
global, 2025-01-01 00:00:00, 2025-01-02 11:00:00, 24350, 41, 0.1932539683
1h, 2025-01-02 09:00:00, 2025-01-02 10:00:00, 1066, 225, 0.2961111111
1h, 2025-01-02 10:00:00, 2025-01-02 11:00:00, 1117, 90, 0.3102777778
6h, 2025-01-02 04:00:00, 2025-01-02 10:00:00, 5720, 225, 0.2648148148
6h, 2025-01-02 05:00:00, 2025-01-02 11:00:00, 6833, 106, 0.3163425926
global, 2025-01-01 00:00:00, 2025-01-02 12:00:00, 25981, 21, 0.2004706790
1h, 2025-01-02 11:00:00, 2025-01-02 12:00:00, 1188, 151, 0.3300000000
6h, 2025-01-02 06:00:00, 2025-01-02 12:00:00, 7311, 151, 0.3384722222
global, 2025-01-01 00:00:00, 2025-01-02 14:00:00, 27678, 22, 0.2023245614
global, 2025-01-01 00:00:00, 2025-01-02 14:00:00, 27678, 43, 0.2023245614
1h, 2025-01-02 12:00:00, 2025-01-02 13:00:00, 1152, 215, 0.3200000000
1h, 2025-01-02 13:00:00, 2025-01-02 14:00:00, 1074, 100, 0.2983333333
6h, 2025-01-02 07:00:00, 2025-01-02 13:00:00, 7137, 216, 0.3304166667
6h, 2025-01-02 08:00:00, 2025-01-02 14:00:00, 6883, 106, 0.3186574074
1h, 2025-01-02 14:00:00, 2025-01-02 15:00:00, 1094, 156, 0.3038888889
1h, 2025-01-02 15:00:00, 2025-01-02 16:00:00, 1109, 47, 0.3080555556
6h, 2025-01-02 09:00:00, 2025-01-02 15:00:00, 6691, 157, 0.3097685185
6h, 2025-01-02 10:00:00, 2025-01-02 16:00:00, 6734, 49, 0.3117592593
global, 2025-01-01 00:00:00, 2025-01-02 16:00:00, 29509, 13, 0.2049236111
global, 2025-01-01 00:00:00, 2025-01-02 16:00:00, 29509, 28, 0.2049236111
global, 2025-01-01 00:00:00, 2025-01-02 17:00:00, 31238, 18, 0.2116395664
1h, 2025-01-02 16:00:00, 2025-01-02 17:00:00, 1105, 105, 0.3069444444
6h, 2025-01-02 11:00:00, 2025-01-02 17:00:00, 6722, 106, 0.3112037037
global, 2025-01-01 00:00:00, 2025-01-02 19:00:00, 33105, 13, 0.2138565891
global, 2025-01-01 00:00:00, 2025-01-02 19:00:00, 33105, 34, 0.2138565891
6h, 2025-01-02 12:00:00, 2025-01-02 18:00:00, 6671, 181, 0.3088425926
6h, 2025-01-02 13:00:00, 2025-01-02 19:00:00, 6728, 72, 0.3114814815
1h, 2025-01-02 17:00:00, 2025-01-02 18:00:00, 1137, 180, 0.3158333333
1h, 2025-01-02 18:00:00, 2025-01-02 19:00:00, 1209, 70, 0.3358333333
6h, 2025-01-02 14:00:00, 2025-01-02 20:00:00, 6680, 123, 0.3092592593
1h, 2025-01-02 19:00:00, 2025-01-02 20:00:00, 1026, 122, 0.2850000000
global, 2025-01-01 00:00:00, 2025-01-02 20:00:00, 34713, 17, 0.2191477273
1h, 2025-01-02 20:00:00, 2025-01-02 21:00:00, 960, 211, 0.2666666667
1h, 2025-01-02 21:00:00, 2025-01-02 22:00:00, 717, 137, 0.1991666667
1h, 2025-01-02 22:00:00, 2025-01-02 23:00:00, 569, 83, 0.1580555556
6h, 2025-01-02 15:00:00, 2025-01-02 21:00:00, 6546, 212, 0.3030555556
6h, 2025-01-02 16:00:00, 2025-01-02 22:00:00, 6154, 139, 0.2849074074
6h, 2025-01-02 17:00:00, 2025-01-02 23:00:00, 5618, 90, 0.2600925926
6h, 2025-01-02 18:00:00, 2025-01-03 00:00:00, 4674, 77, 0.2163888889
6h, 2025-01-02 19:00:00, 2025-01-03 01:00:00, 3505, 79, 0.1622685185
6h, 2025-01-02 20:00:00, 2025-01-03 02:00:00, 2492, 92, 0.1153703704
6h, 2025-01-02 21:00:00, 2025-01-03 03:00:00, 1538, 97, 0.0712037037
6h, 2025-01-02 22:00:00, 2025-01-03 04:00:00, 826, 110, 0.0382407407
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36373, 17, 0.1906341719
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36373, 34, 0.1906341719
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36373, 57, 0.1906341719
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36373, 65, 0.1906341719
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36373, 74, 0.1906341719
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36373, 82, 0.1906341719
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36373, 91, 0.1906341719
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36373, 100, 0.1906341719
6h, 2025-01-02 23:00:00, 2025-01-03 05:00:00, 261, 223, 0.0120833333
global, 2025-01-01 00:00:00, 2025-01-03 06:00:00, 38006, 19, 0.1955041152
global, 2025-01-01 00:00:00, 2025-01-03 06:00:00, 38006, 29, 0.1955041152
global, 2025-01-01 00:00:00, 2025-01-03 08:00:00, 39819, 18, 0.1975148810
6h, 2025-01-03 01:00:00, 2025-01-03 07:00:00, 2019, 187, 0.0934722222
6h, 2025-01-03 02:00:00, 2025-01-03 08:00:00, 3310, 58, 0.1532407407
1h, 2025-01-03 06:00:00, 2025-01-03 07:00:00, 1312, 186, 0.3644444444
1h, 2025-01-03 07:00:00, 2025-01-03 08:00:00, 1304, 49, 0.3622222222
global, 2025-01-01 00:00:00, 2025-01-03 09:00:00, 41414, 19, 0.2018226121
global, 2025-01-01 00:00:00, 2025-01-03 09:00:00, 41414, 36, 0.2018226121
6h, 2025-01-03 03:00:00, 2025-01-03 09:00:00, 4600, 88, 0.2129629630
1h, 2025-01-03 08:00:00, 2025-01-03 09:00:00, 1296, 88, 0.3600000000
1h, 2025-01-03 09:00:00, 2025-01-03 10:00:00, 1052, 146, 0.2922222222
global, 2025-01-01 00:00:00, 2025-01-03 10:00:00, 42840, 24, 0.2051724138
6h, 2025-01-03 04:00:00, 2025-01-03 10:00:00, 5647, 146, 0.2614351852
1h, 2025-01-03 10:00:00, 2025-01-03 11:00:00, 1102, 196, 0.3061111111
1h, 2025-01-03 11:00:00, 2025-01-03 12:00:00, 1181, 51, 0.3280555556
6h, 2025-01-03 05:00:00, 2025-01-03 11:00:00, 6745, 197, 0.3122685185
6h, 2025-01-03 06:00:00, 2025-01-03 12:00:00, 7247, 53, 0.3355092593
global, 2025-01-01 00:00:00, 2025-01-03 12:00:00, 44327, 17, 0.2052175926
6h, 2025-01-03 07:00:00, 2025-01-03 13:00:00, 7051, 86, 0.3264351852
global, 2025-01-01 00:00:00, 2025-01-03 13:00:00, 46030, 12, 0.2096083789
global, 2025-01-01 00:00:00, 2025-01-03 13:00:00, 46030, 31, 0.2096083789
1h, 2025-01-03 12:00:00, 2025-01-03 13:00:00, 1116, 86, 0.3100000000
6h, 2025-01-03 08:00:00, 2025-01-03 14:00:00, 6837, 162, 0.3165277778
6h, 2025-01-03 09:00:00, 2025-01-03 15:00:00, 6652, 51, 0.3079629630
global, 2025-01-01 00:00:00, 2025-01-03 15:00:00, 47804, 14, 0.2107760141
global, 2025-01-01 00:00:00, 2025-01-03 15:00:00, 47804, 37, 0.2107760141
1h, 2025-01-03 13:00:00, 2025-01-03 14:00:00, 1090, 162, 0.3027777778
1h, 2025-01-03 14:00:00, 2025-01-03 15:00:00, 1111, 49, 0.3086111111
1h, 2025-01-03 15:00:00, 2025-01-03 16:00:00, 1073, 110, 0.2980555556
6h, 2025-01-03 10:00:00, 2025-01-03 16:00:00, 6673, 111, 0.3089351852
global, 2025-01-01 00:00:00, 2025-01-03 16:00:00, 49564, 14, 0.2151215278
global, 2025-01-01 00:00:00, 2025-01-03 18:00:00, 51374, 17, 0.2162205387
global, 2025-01-01 00:00:00, 2025-01-03 18:00:00, 51374, 33, 0.2162205387
1h, 2025-01-03 16:00:00, 2025-01-03 17:00:00, 1094, 199, 0.3038888889
1h, 2025-01-03 17:00:00, 2025-01-03 18:00:00, 1145, 88, 0.3180555556
6h, 2025-01-03 11:00:00, 2025-01-03 17:00:00, 6665, 199, 0.3085648148
6h, 2025-01-03 12:00:00, 2025-01-03 18:00:00, 6629, 90, 0.3068981481
global, 2025-01-01 00:00:00, 2025-01-03 20:00:00, 53096, 19, 0.2168954248
6h, 2025-01-03 13:00:00, 2025-01-03 19:00:00, 6697, 138, 0.3100462963
1h, 2025-01-03 18:00:00, 2025-01-03 19:00:00, 1184, 137, 0.3288888889
global, 2025-01-01 00:00:00, 2025-01-03 22:00:00, 54849, 14, 0.2176547619
global, 2025-01-01 00:00:00, 2025-01-03 22:00:00, 54849, 57, 0.2176547619
global, 2025-01-01 00:00:00, 2025-01-03 22:00:00, 54849, 74, 0.2176547619
6h, 2025-01-03 14:00:00, 2025-01-03 20:00:00, 6629, 224, 0.3068981481
6h, 2025-01-03 15:00:00, 2025-01-03 21:00:00, 6504, 138, 0.3011111111
6h, 2025-01-03 16:00:00, 2025-01-03 22:00:00, 6101, 75, 0.2824537037
1h, 2025-01-03 19:00:00, 2025-01-03 20:00:00, 1022, 223, 0.2838888889
1h, 2025-01-03 20:00:00, 2025-01-03 21:00:00, 986, 122, 0.2738888889
1h, 2025-01-03 21:00:00, 2025-01-03 22:00:00, 670, 76, 0.1861111111
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56362, 23, 0.2007193732
6h, 2025-01-03 17:00:00, 2025-01-03 23:00:00, 5568, 147, 0.2577777778
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56362, 35, 0.2007193732
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56362, 45, 0.2007193732
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56362, 57, 0.2007193732
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56362, 68, 0.2007193732
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56362, 82, 0.2007193732
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56362, 91, 0.2007193732
1h, 2025-01-03 22:00:00, 2025-01-03 23:00:00, 561, 147, 0.1558333333
6h, 2025-01-03 18:00:00, 2025-01-04 00:00:00, 4605, 132, 0.2131944444
6h, 2025-01-03 19:00:00, 2025-01-04 01:00:00, 3460, 134, 0.1601851852
6h, 2025-01-03 20:00:00, 2025-01-04 02:00:00, 2451, 148, 0.1134722222
6h, 2025-01-03 21:00:00, 2025-01-04 03:00:00, 1471, 160, 0.0681018519
6h, 2025-01-03 22:00:00, 2025-01-04 04:00:00, 805, 172, 0.0372685185
6h, 2025-01-03 23:00:00, 2025-01-04 05:00:00, 249, 178, 0.0115277778
1h, 2025-01-04 06:00:00, 2025-01-04 07:00:00, 1264, 80, 0.3511111111
global, 2025-01-01 00:00:00, 2025-01-04 07:00:00, 58040, 28, 0.2040787623
global, 2025-01-01 00:00:00, 2025-01-04 07:00:00, 58040, 46, 0.2040787623
6h, 2025-01-04 01:00:00, 2025-01-04 07:00:00, 2007, 80, 0.0929166667
global, 2025-01-01 00:00:00, 2025-01-04 08:00:00, 59883, 22, 0.2079270833
1h, 2025-01-04 07:00:00, 2025-01-04 08:00:00, 1280, 140, 0.3555555556
6h, 2025-01-04 02:00:00, 2025-01-04 08:00:00, 3274, 141, 0.1515740741
global, 2025-01-01 00:00:00, 2025-01-04 10:00:00, 61677, 14, 0.2089329268
global, 2025-01-01 00:00:00, 2025-01-04 10:00:00, 61677, 35, 0.2089329268
6h, 2025-01-04 03:00:00, 2025-01-04 09:00:00, 4425, 215, 0.2048611111
6h, 2025-01-04 04:00:00, 2025-01-04 10:00:00, 5439, 125, 0.2518055556
1h, 2025-01-04 08:00:00, 2025-01-04 09:00:00, 1157, 215, 0.3213888889
1h, 2025-01-04 09:00:00, 2025-01-04 10:00:00, 1018, 133, 0.2827777778
global, 2025-01-01 00:00:00, 2025-01-04 12:00:00, 63400, 17, 0.2096560847
global, 2025-01-01 00:00:00, 2025-01-04 12:00:00, 63400, 38, 0.2096560847
6h, 2025-01-04 05:00:00, 2025-01-04 11:00:00, 6426, 176, 0.2975000000
6h, 2025-01-04 06:00:00, 2025-01-04 12:00:00, 6852, 60, 0.3172222222
1h, 2025-01-04 10:00:00, 2025-01-04 11:00:00, 992, 176, 0.2755555556
1h, 2025-01-04 11:00:00, 2025-01-04 12:00:00, 1141, 57, 0.3169444444
global, 2025-01-01 00:00:00, 2025-01-04 14:00:00, 65125, 19, 0.2103520672
1h, 2025-01-04 12:00:00, 2025-01-04 13:00:00, 1010, 127, 0.2805555556
6h, 2025-01-04 07:00:00, 2025-01-04 13:00:00, 6598, 128, 0.3054629630
6h, 2025-01-04 08:00:00, 2025-01-04 14:00:00, 6322, 221, 0.2926851852
6h, 2025-01-04 09:00:00, 2025-01-04 15:00:00, 6198, 117, 0.2869444444
1h, 2025-01-04 13:00:00, 2025-01-04 14:00:00, 1004, 220, 0.2788888889
1h, 2025-01-04 14:00:00, 2025-01-04 15:00:00, 1033, 108, 0.2869444444
global, 2025-01-01 00:00:00, 2025-01-04 15:00:00, 66942, 14, 0.2137356322
global, 2025-01-01 00:00:00, 2025-01-04 15:00:00, 66942, 33, 0.2137356322
1h, 2025-01-04 15:00:00, 2025-01-04 16:00:00, 1044, 181, 0.2900000000
1h, 2025-01-04 16:00:00, 2025-01-04 17:00:00, 1036, 70, 0.2877777778
6h, 2025-01-04 10:00:00, 2025-01-04 16:00:00, 6224, 182, 0.2881481481
6h, 2025-01-04 11:00:00, 2025-01-04 17:00:00, 6268, 72, 0.2901851852
global, 2025-01-01 00:00:00, 2025-01-04 17:00:00, 68637, 19, 0.2142228464
global, 2025-01-01 00:00:00, 2025-01-04 17:00:00, 68637, 32, 0.2142228464
6h, 2025-01-04 12:00:00, 2025-01-04 18:00:00, 6184, 144, 0.2862962963
1h, 2025-01-04 17:00:00, 2025-01-04 18:00:00, 1057, 142, 0.2936111111
global, 2025-01-01 00:00:00, 2025-01-04 18:00:00, 70173, 39, 0.2165833333
6h, 2025-01-04 13:00:00, 2025-01-04 19:00:00, 6308, 184, 0.2920370370
6h, 2025-01-04 14:00:00, 2025-01-04 20:00:00, 6301, 56, 0.2917129630
1h, 2025-01-04 18:00:00, 2025-01-04 19:00:00, 1134, 183, 0.3150000000
1h, 2025-01-04 19:00:00, 2025-01-04 20:00:00, 997, 54, 0.2769444444
global, 2025-01-01 00:00:00, 2025-01-04 20:00:00, 71615, 17, 0.2162288647
global, 2025-01-01 00:00:00, 2025-01-04 20:00:00, 71615, 38, 0.2162288647
1h, 2025-01-04 20:00:00, 2025-01-04 21:00:00, 917, 124, 0.2547222222
1h, 2025-01-04 21:00:00, 2025-01-04 22:00:00, 687, 65, 0.1908333333
6h, 2025-01-04 15:00:00, 2025-01-04 21:00:00, 6185, 125, 0.2863425926
6h, 2025-01-04 16:00:00, 2025-01-04 22:00:00, 5828, 67, 0.2698148148
global, 2025-01-01 00:00:00, 2025-01-04 22:00:00, 73236, 23, 0.2164184397
global, 2025-01-01 00:00:00, 2025-01-04 22:00:00, 73236, 41, 0.2164184397
1h, 2025-01-04 22:00:00, 2025-01-04 23:00:00, 517, 185, 0.1436111111
6h, 2025-01-04 17:00:00, 2025-01-04 23:00:00, 5309, 186, 0.2457870370
6h, 2025-01-04 18:00:00, 2025-01-05 00:00:00, 4439, 175, 0.2055092593
6h, 2025-01-04 19:00:00, 2025-01-05 01:00:00, 3347, 185, 0.1549537037
6h, 2025-01-04 20:00:00, 2025-01-05 02:00:00, 2361, 196, 0.1093055556
6h, 2025-01-04 21:00:00, 2025-01-05 03:00:00, 1450, 209, 0.0671296296
6h, 2025-01-04 22:00:00, 2025-01-05 04:00:00, 768, 219, 0.0355555556
6h, 2025-01-04 23:00:00, 2025-01-05 05:00:00, 255, 222, 0.0118055556
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 74972, 20, 0.2041721133
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 74972, 41, 0.2041721133
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 74972, 53, 0.2041721133
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 74972, 64, 0.2041721133
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 74972, 77, 0.2041721133
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 74972, 89, 0.2041721133
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 74972, 101, 0.2041721133
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 74972, 113, 0.2041721133
6h, 2025-01-05 01:00:00, 2025-01-05 07:00:00, 1957, 106, 0.0906018519
1h, 2025-01-05 06:00:00, 2025-01-05 07:00:00, 1261, 105, 0.3502777778
global, 2025-01-01 00:00:00, 2025-01-05 07:00:00, 76411, 19, 0.2060706580
6h, 2025-01-05 02:00:00, 2025-01-05 08:00:00, 3202, 152, 0.1482407407
global, 2025-01-01 00:00:00, 2025-01-05 08:00:00, 78167, 20, 0.2087793803
1h, 2025-01-05 07:00:00, 2025-01-05 08:00:00, 1256, 152, 0.3488888889
1h, 2025-01-05 08:00:00, 2025-01-05 09:00:00, 1241, 213, 0.3447222222
1h, 2025-01-05 09:00:00, 2025-01-05 10:00:00, 1012, 113, 0.2811111111
6h, 2025-01-05 03:00:00, 2025-01-05 09:00:00, 4437, 213, 0.2054166667
6h, 2025-01-05 04:00:00, 2025-01-05 10:00:00, 5444, 105, 0.2520370370
global, 2025-01-01 00:00:00, 2025-01-05 10:00:00, 79697, 30, 0.2088495807
global, 2025-01-01 00:00:00, 2025-01-05 10:00:00, 79697, 50, 0.2088495807
6h, 2025-01-05 05:00:00, 2025-01-05 11:00:00, 6497, 152, 0.3007870370
global, 2025-01-01 00:00:00, 2025-01-05 11:00:00, 81326, 30, 0.2111266874
1h, 2025-01-05 10:00:00, 2025-01-05 11:00:00, 1057, 151, 0.2936111111
1h, 2025-01-05 11:00:00, 2025-01-05 12:00:00, 1146, 220, 0.3183333333
1h, 2025-01-05 12:00:00, 2025-01-05 13:00:00, 1078, 99, 0.2994444444
global, 2025-01-01 00:00:00, 2025-01-05 13:00:00, 83166, 19, 0.2119418960
global, 2025-01-01 00:00:00, 2025-01-05 13:00:00, 83166, 33, 0.2119418960
6h, 2025-01-05 06:00:00, 2025-01-05 12:00:00, 6973, 221, 0.3228240741
6h, 2025-01-05 07:00:00, 2025-01-05 13:00:00, 6790, 102, 0.3143518519
global, 2025-01-01 00:00:00, 2025-01-05 15:00:00, 84862, 15, 0.2123673674
global, 2025-01-01 00:00:00, 2025-01-05 15:00:00, 84862, 32, 0.2123673674
1h, 2025-01-05 13:00:00, 2025-01-05 14:00:00, 1026, 167, 0.2850000000
1h, 2025-01-05 14:00:00, 2025-01-05 15:00:00, 1013, 55, 0.2813888889
6h, 2025-01-05 08:00:00, 2025-01-05 14:00:00, 6560, 168, 0.3037037037
6h, 2025-01-05 09:00:00, 2025-01-05 15:00:00, 6332, 57, 0.2931481481
6h, 2025-01-05 10:00:00, 2025-01-05 16:00:00, 6336, 121, 0.2933333333
1h, 2025-01-05 15:00:00, 2025-01-05 16:00:00, 1016, 120, 0.2822222222
global, 2025-01-01 00:00:00, 2025-01-05 16:00:00, 86297, 28, 0.2140302579
6h, 2025-01-05 11:00:00, 2025-01-05 17:00:00, 6289, 188, 0.2911574074
1h, 2025-01-05 16:00:00, 2025-01-05 17:00:00, 1010, 187, 0.2805555556
global, 2025-01-01 00:00:00, 2025-01-05 18:00:00, 87594, 25, 0.2134356725
6h, 2025-01-05 12:00:00, 2025-01-05 18:00:00, 6184, 223, 0.2862962963
6h, 2025-01-05 13:00:00, 2025-01-05 19:00:00, 6185, 76, 0.2863425926
1h, 2025-01-05 17:00:00, 2025-01-05 18:00:00, 1041, 223, 0.2891666667
1h, 2025-01-05 18:00:00, 2025-01-05 19:00:00, 1079, 67, 0.2997222222
global, 2025-01-01 00:00:00, 2025-01-05 19:00:00, 88906, 30, 0.2147487923
global, 2025-01-01 00:00:00, 2025-01-05 19:00:00, 88906, 50, 0.2147487923
global, 2025-01-01 00:00:00, 2025-01-05 20:00:00, 90268, 22, 0.2161590038
1h, 2025-01-05 19:00:00, 2025-01-05 20:00:00, 956, 98, 0.2655555556
6h, 2025-01-05 14:00:00, 2025-01-05 20:00:00, 6115, 98, 0.2831018519
6h, 2025-01-05 15:00:00, 2025-01-05 21:00:00, 5988, 180, 0.2772222222
global, 2025-01-01 00:00:00, 2025-01-05 23:00:00, 91819, 27, 0.2143300654
global, 2025-01-01 00:00:00, 2025-01-05 23:00:00, 91819, 52, 0.2143300654
global, 2025-01-01 00:00:00, 2025-01-05 23:00:00, 91819, 68, 0.2143300654
