window_type, window_start, trigger_ts, num_flights, latency_ms, throughput_rps
global, 2025-01-01 00:00:00, 2025-01-01 07:00:00, 2056, 47, 0.0815873016
global, 2025-01-01 00:00:00, 2025-01-01 07:00:00, 2056, 52, 0.0815873016
global, 2025-01-01 00:00:00, 2025-01-01 07:00:00, 2056, 53, 0.0815873016
global, 2025-01-01 00:00:00, 2025-01-01 07:00:00, 2056, 54, 0.0815873016
global, 2025-01-01 00:00:00, 2025-01-01 07:00:00, 2056, 56, 0.0815873016
global, 2025-01-01 00:00:00, 2025-01-01 07:00:00, 2056, 57, 0.0815873016
global, 2025-01-01 00:00:00, 2025-01-01 07:00:00, 2056, 58, 0.0815873016
6h, 2025-01-01 01:00:00, 2025-01-01 07:00:00, 1459, 116, 0.0675462963
6h, 2025-01-01 02:00:00, 2025-01-01 08:00:00, 2514, 361, 0.1163888889
1h, 2025-01-01 07:00:00, 2025-01-01 08:00:00, 1063, 359, 0.2952777778
global, 2025-01-01 00:00:00, 2025-01-01 08:00:00, 3045, 265, 0.1057291667
1h, 2025-01-01 08:00:00, 2025-01-01 09:00:00, 1168, 299, 0.3244444444
1h, 2025-01-01 09:00:00, 2025-01-01 10:00:00, 992, 56, 0.2755555556
6h, 2025-01-01 03:00:00, 2025-01-01 09:00:00, 3676, 301, 0.1701851852
6h, 2025-01-01 04:00:00, 2025-01-01 10:00:00, 4664, 58, 0.2159259259
global, 2025-01-01 00:00:00, 2025-01-01 10:00:00, 4940, 11, 0.1372222222
global, 2025-01-01 00:00:00, 2025-01-01 10:00:00, 4940, 14, 0.1372222222
6h, 2025-01-01 05:00:00, 2025-01-01 11:00:00, 5677, 158, 0.2628240741
1h, 2025-01-01 10:00:00, 2025-01-01 11:00:00, 1016, 156, 0.2822222222
global, 2025-01-01 00:00:00, 2025-01-01 11:00:00, 6438, 19, 0.1625757576
6h, 2025-01-01 06:00:00, 2025-01-01 12:00:00, 6425, 173, 0.2974537037
6h, 2025-01-01 07:00:00, 2025-01-01 13:00:00, 6430, 48, 0.2976851852
1h, 2025-01-01 11:00:00, 2025-01-01 12:00:00, 1148, 153, 0.3188888889
1h, 2025-01-01 12:00:00, 2025-01-01 13:00:00, 1043, 27, 0.2897222222
global, 2025-01-01 00:00:00, 2025-01-01 13:00:00, 8035, 23, 0.1716880342
1h, 2025-01-01 13:00:00, 2025-01-01 14:00:00, 1023, 110, 0.2841666667
6h, 2025-01-01 08:00:00, 2025-01-01 14:00:00, 6390, 173, 0.2958333333
global, 2025-01-01 00:00:00, 2025-01-01 14:00:00, 9673, 36, 0.1919246032
global, 2025-01-01 00:00:00, 2025-01-01 14:00:00, 9673, 40, 0.1919246032
1h, 2025-01-01 14:00:00, 2025-01-01 15:00:00, 1055, 156, 0.2930555556
6h, 2025-01-01 09:00:00, 2025-01-01 15:00:00, 6277, 212, 0.2906018519
global, 2025-01-01 00:00:00, 2025-01-01 16:00:00, 11059, 30, 0.1919965278
1h, 2025-01-01 16:00:00, 2025-01-01 17:00:00, 1043, 89, 0.2897222222
6h, 2025-01-01 10:00:00, 2025-01-01 16:00:00, 6244, 233, 0.2890740741
6h, 2025-01-01 11:00:00, 2025-01-01 17:00:00, 6271, 100, 0.2903240741
global, 2025-01-01 00:00:00, 2025-01-01 17:00:00, 12598, 28, 0.2058496732
global, 2025-01-01 00:00:00, 2025-01-01 17:00:00, 12598, 29, 0.2058496732
1h, 2025-01-01 15:00:00, 2025-01-01 16:00:00, 959, 222, 0.2663888889
1h, 2025-01-01 17:00:00, 2025-01-01 18:00:00, 1034, 164, 0.2872222222
6h, 2025-01-01 12:00:00, 2025-01-01 18:00:00, 6157, 168, 0.2850462963
global, 2025-01-01 00:00:00, 2025-01-01 18:00:00, 13962, 54, 0.2154629630
1h, 2025-01-01 19:00:00, 2025-01-01 20:00:00, 888, 106, 0.2466666667
6h, 2025-01-01 13:00:00, 2025-01-01 19:00:00, 6160, 227, 0.2851851852
6h, 2025-01-01 14:00:00, 2025-01-01 20:00:00, 6025, 126, 0.2789351852
1h, 2025-01-01 18:00:00, 2025-01-01 19:00:00, 1046, 208, 0.2905555556
global, 2025-01-01 00:00:00, 2025-01-01 21:00:00, 15809, 27, 0.2091137566
global, 2025-01-01 00:00:00, 2025-01-01 21:00:00, 15809, 30, 0.2091137566
1h, 2025-01-01 20:00:00, 2025-01-01 21:00:00, 797, 213, 0.2213888889
1h, 2025-01-01 22:00:00, 2025-01-01 23:00:00, 362, 114, 0.1005555556
1h, 2025-01-01 21:00:00, 2025-01-01 22:00:00, 482, 157, 0.1338888889
6h, 2025-01-01 15:00:00, 2025-01-01 21:00:00, 5767, 258, 0.2669907407
6h, 2025-01-01 16:00:00, 2025-01-01 22:00:00, 5290, 202, 0.2449074074
6h, 2025-01-01 17:00:00, 2025-01-01 23:00:00, 4609, 160, 0.2133796296
6h, 2025-01-01 18:00:00, 2025-01-02 00:00:00, 3739, 139, 0.1731018519
6h, 2025-01-01 19:00:00, 2025-01-02 01:00:00, 2731, 135, 0.1264351852
6h, 2025-01-01 20:00:00, 2025-01-02 02:00:00, 1855, 134, 0.0858796296
6h, 2025-01-01 21:00:00, 2025-01-02 03:00:00, 1064, 133, 0.0492592593
6h, 2025-01-01 22:00:00, 2025-01-02 04:00:00, 587, 131, 0.0271759259
global, 2025-01-01 00:00:00, 2025-01-02 05:00:00, 17373, 35, 0.1664080460
global, 2025-01-01 00:00:00, 2025-01-02 05:00:00, 17373, 36, 0.1664080460
global, 2025-01-01 00:00:00, 2025-01-02 05:00:00, 17373, 38, 0.1664080460
global, 2025-01-01 00:00:00, 2025-01-02 05:00:00, 17373, 39, 0.1664080460
global, 2025-01-01 00:00:00, 2025-01-02 05:00:00, 17373, 40, 0.1664080460
global, 2025-01-01 00:00:00, 2025-01-02 05:00:00, 17373, 42, 0.1664080460
global, 2025-01-01 00:00:00, 2025-01-02 05:00:00, 17373, 43, 0.1664080460
global, 2025-01-01 00:00:00, 2025-01-02 05:00:00, 17373, 45, 0.1664080460
global, 2025-01-01 00:00:00, 2025-01-02 05:00:00, 17373, 46, 0.1664080460
6h, 2025-01-02 01:00:00, 2025-01-02 07:00:00, 2063, 222, 0.0955092593
global, 2025-01-01 00:00:00, 2025-01-02 07:00:00, 18895, 36, 0.1693100358
global, 2025-01-01 00:00:00, 2025-01-02 08:00:00, 20334, 28, 0.1765104167
1h, 2025-01-02 06:00:00, 2025-01-02 07:00:00, 1326, 222, 0.3683333333
global, 2025-01-01 00:00:00, 2025-01-02 09:00:00, 22271, 19, 0.1874663300
1h, 2025-01-02 07:00:00, 2025-01-02 08:00:00, 1328, 241, 0.3688888889
1h, 2025-01-02 08:00:00, 2025-01-02 09:00:00, 1286, 105, 0.3572222222
global, 2025-01-01 00:00:00, 2025-01-02 09:00:00, 22271, 21, 0.1874663300
6h, 2025-01-02 02:00:00, 2025-01-02 08:00:00, 3379, 246, 0.1564351852
6h, 2025-01-02 03:00:00, 2025-01-02 09:00:00, 4659, 111, 0.2156944444
1h, 2025-01-02 09:00:00, 2025-01-02 10:00:00, 1066, 175, 0.2961111111
1h, 2025-01-02 10:00:00, 2025-01-02 11:00:00, 1117, 40, 0.3102777778
6h, 2025-01-02 04:00:00, 2025-01-02 10:00:00, 5720, 200, 0.2648148148
6h, 2025-01-02 05:00:00, 2025-01-02 11:00:00, 6833, 65, 0.3163425926
global, 2025-01-01 00:00:00, 2025-01-02 11:00:00, 23851, 38, 0.1892936508
1h, 2025-01-02 11:00:00, 2025-01-02 12:00:00, 1188, 102, 0.3300000000
6h, 2025-01-02 06:00:00, 2025-01-02 12:00:00, 7311, 161, 0.3384722222
global, 2025-01-01 00:00:00, 2025-01-02 12:00:00, 25532, 32, 0.1970061728
global, 2025-01-01 00:00:00, 2025-01-02 12:00:00, 25532, 33, 0.1970061728
6h, 2025-01-02 07:00:00, 2025-01-02 13:00:00, 7137, 162, 0.3304166667
1h, 2025-01-02 12:00:00, 2025-01-02 13:00:00, 1152, 146, 0.3200000000
global, 2025-01-01 00:00:00, 2025-01-02 14:00:00, 27168, 33, 0.1985964912
1h, 2025-01-02 13:00:00, 2025-01-02 14:00:00, 1074, 223, 0.2983333333
1h, 2025-01-02 14:00:00, 2025-01-02 15:00:00, 1094, 87, 0.3038888889
6h, 2025-01-02 08:00:00, 2025-01-02 14:00:00, 6883, 252, 0.3186574074
6h, 2025-01-02 09:00:00, 2025-01-02 15:00:00, 6691, 116, 0.3097685185
global, 2025-01-01 00:00:00, 2025-01-02 15:00:00, 28726, 40, 0.2046011396
global, 2025-01-01 00:00:00, 2025-01-02 15:00:00, 28726, 42, 0.2046011396
1h, 2025-01-02 16:00:00, 2025-01-02 17:00:00, 1105, 33, 0.3069444444
1h, 2025-01-02 15:00:00, 2025-01-02 16:00:00, 1109, 158, 0.3080555556
6h, 2025-01-02 10:00:00, 2025-01-02 16:00:00, 6734, 201, 0.3117592593
6h, 2025-01-02 11:00:00, 2025-01-02 17:00:00, 6722, 77, 0.3112037037
global, 2025-01-01 00:00:00, 2025-01-02 17:00:00, 30548, 37, 0.2069647696
6h, 2025-01-02 12:00:00, 2025-01-02 18:00:00, 6671, 106, 0.3088425926
1h, 2025-01-02 17:00:00, 2025-01-02 18:00:00, 1137, 105, 0.3158333333
global, 2025-01-01 00:00:00, 2025-01-02 18:00:00, 32206, 24, 0.2130026455
global, 2025-01-01 00:00:00, 2025-01-02 18:00:00, 32206, 26, 0.2130026455
1h, 2025-01-02 19:00:00, 2025-01-02 20:00:00, 1026, 38, 0.2850000000
1h, 2025-01-02 18:00:00, 2025-01-02 19:00:00, 1209, 155, 0.3358333333
6h, 2025-01-02 13:00:00, 2025-01-02 19:00:00, 6728, 173, 0.3114814815
6h, 2025-01-02 14:00:00, 2025-01-02 20:00:00, 6680, 56, 0.3092592593
global, 2025-01-01 00:00:00, 2025-01-02 20:00:00, 33967, 34, 0.2144381313
global, 2025-01-01 00:00:00, 2025-01-02 20:00:00, 33967, 36, 0.2144381313
1h, 2025-01-02 21:00:00, 2025-01-02 22:00:00, 717, 38, 0.1991666667
1h, 2025-01-02 20:00:00, 2025-01-02 21:00:00, 960, 131, 0.2666666667
6h, 2025-01-02 15:00:00, 2025-01-02 21:00:00, 6546, 153, 0.3030555556
6h, 2025-01-02 16:00:00, 2025-01-02 22:00:00, 6154, 61, 0.2849074074
global, 2025-01-01 00:00:00, 2025-01-02 22:00:00, 35696, 31, 0.2155555556
global, 2025-01-01 00:00:00, 2025-01-02 22:00:00, 35696, 33, 0.2155555556
1h, 2025-01-02 22:00:00, 2025-01-02 23:00:00, 569, 173, 0.1580555556
6h, 2025-01-02 17:00:00, 2025-01-02 23:00:00, 5618, 219, 0.2600925926
6h, 2025-01-02 18:00:00, 2025-01-03 00:00:00, 4674, 198, 0.2163888889
6h, 2025-01-02 19:00:00, 2025-01-03 01:00:00, 3505, 195, 0.1622685185
6h, 2025-01-02 20:00:00, 2025-01-03 02:00:00, 2492, 193, 0.1153703704
6h, 2025-01-02 21:00:00, 2025-01-03 03:00:00, 1538, 192, 0.0712037037
6h, 2025-01-02 22:00:00, 2025-01-03 04:00:00, 826, 192, 0.0382407407
6h, 2025-01-02 23:00:00, 2025-01-03 05:00:00, 261, 191, 0.0120833333
global, 2025-01-01 00:00:00, 2025-01-03 06:00:00, 37324, 36, 0.1919958848
global, 2025-01-01 00:00:00, 2025-01-03 06:00:00, 37324, 38, 0.1919958848
global, 2025-01-01 00:00:00, 2025-01-03 06:00:00, 37324, 40, 0.1919958848
global, 2025-01-01 00:00:00, 2025-01-03 06:00:00, 37324, 42, 0.1919958848
global, 2025-01-01 00:00:00, 2025-01-03 06:00:00, 37324, 44, 0.1919958848
global, 2025-01-01 00:00:00, 2025-01-03 06:00:00, 37324, 46, 0.1919958848
global, 2025-01-01 00:00:00, 2025-01-03 06:00:00, 37324, 48, 0.1919958848
1h, 2025-01-03 06:00:00, 2025-01-03 07:00:00, 1312, 109, 0.3644444444
6h, 2025-01-03 01:00:00, 2025-01-03 07:00:00, 2019, 128, 0.0934722222
global, 2025-01-01 00:00:00, 2025-01-03 07:00:00, 38947, 32, 0.1967020202
global, 2025-01-01 00:00:00, 2025-01-03 07:00:00, 38947, 35, 0.1967020202
6h, 2025-01-03 02:00:00, 2025-01-03 08:00:00, 3310, 127, 0.1532407407
1h, 2025-01-03 07:00:00, 2025-01-03 08:00:00, 1304, 131, 0.3622222222
global, 2025-01-01 00:00:00, 2025-01-03 08:00:00, 40570, 38, 0.2012400794
6h, 2025-01-03 03:00:00, 2025-01-03 09:00:00, 4600, 185, 0.2129629630
6h, 2025-01-03 04:00:00, 2025-01-03 10:00:00, 5647, 65, 0.2614351852
global, 2025-01-01 00:00:00, 2025-01-03 10:00:00, 42446, 32, 0.2032854406
1h, 2025-01-03 08:00:00, 2025-01-03 09:00:00, 1296, 188, 0.3600000000
1h, 2025-01-03 09:00:00, 2025-01-03 10:00:00, 1052, 68, 0.2922222222
global, 2025-01-01 00:00:00, 2025-01-03 10:00:00, 42446, 34, 0.2032854406
1h, 2025-01-03 10:00:00, 2025-01-03 11:00:00, 1102, 153, 0.3061111111
6h, 2025-01-03 05:00:00, 2025-01-03 11:00:00, 6745, 150, 0.3122685185
global, 2025-01-01 00:00:00, 2025-01-03 12:00:00, 44232, 32, 0.2047777778
1h, 2025-01-03 11:00:00, 2025-01-03 12:00:00, 1181, 218, 0.3280555556
6h, 2025-01-03 06:00:00, 2025-01-03 12:00:00, 7247, 216, 0.3355092593
6h, 2025-01-03 07:00:00, 2025-01-03 13:00:00, 7051, 78, 0.3264351852
1h, 2025-01-03 12:00:00, 2025-01-03 13:00:00, 1116, 80, 0.3100000000
global, 2025-01-01 00:00:00, 2025-01-03 13:00:00, 45856, 28, 0.2088160291
global, 2025-01-01 00:00:00, 2025-01-03 13:00:00, 45856, 30, 0.2088160291
1h, 2025-01-03 13:00:00, 2025-01-03 14:00:00, 1090, 151, 0.3027777778
6h, 2025-01-03 08:00:00, 2025-01-03 14:00:00, 6837, 148, 0.3165277778
global, 2025-01-01 00:00:00, 2025-01-03 14:00:00, 47430, 30, 0.2125000000
1h, 2025-01-03 14:00:00, 2025-01-03 15:00:00, 1111, 200, 0.3086111111
1h, 2025-01-03 15:00:00, 2025-01-03 16:00:00, 1073, 56, 0.2980555556
6h, 2025-01-03 09:00:00, 2025-01-03 15:00:00, 6652, 197, 0.3079629630
6h, 2025-01-03 10:00:00, 2025-01-03 16:00:00, 6673, 54, 0.3089351852
global, 2025-01-01 00:00:00, 2025-01-03 16:00:00, 48902, 33, 0.2122482639
global, 2025-01-01 00:00:00, 2025-01-03 16:00:00, 48902, 36, 0.2122482639
1h, 2025-01-03 16:00:00, 2025-01-03 17:00:00, 1094, 115, 0.3038888889
6h, 2025-01-03 11:00:00, 2025-01-03 17:00:00, 6665, 113, 0.3085648148
global, 2025-01-01 00:00:00, 2025-01-03 17:00:00, 50358, 30, 0.2152051282
1h, 2025-01-03 17:00:00, 2025-01-03 18:00:00, 1145, 152, 0.3180555556
6h, 2025-01-03 12:00:00, 2025-01-03 18:00:00, 6629, 149, 0.3068981481
global, 2025-01-01 00:00:00, 2025-01-03 18:00:00, 51776, 36, 0.2179124579
6h, 2025-01-03 13:00:00, 2025-01-03 19:00:00, 6697, 187, 0.3100462963
6h, 2025-01-03 14:00:00, 2025-01-03 20:00:00, 6629, 64, 0.3068981481
1h, 2025-01-03 18:00:00, 2025-01-03 19:00:00, 1184, 190, 0.3288888889
1h, 2025-01-03 19:00:00, 2025-01-03 20:00:00, 1022, 67, 0.2838888889
global, 2025-01-01 00:00:00, 2025-01-03 20:00:00, 53427, 34, 0.2182475490
global, 2025-01-01 00:00:00, 2025-01-03 20:00:00, 53427, 37, 0.2182475490
global, 2025-01-01 00:00:00, 2025-01-03 22:00:00, 54993, 23, 0.2182261905
global, 2025-01-01 00:00:00, 2025-01-03 22:00:00, 54993, 26, 0.2182261905
1h, 2025-01-03 20:00:00, 2025-01-03 21:00:00, 986, 136, 0.2738888889
6h, 2025-01-03 15:00:00, 2025-01-03 21:00:00, 6504, 134, 0.3011111111
6h, 2025-01-03 16:00:00, 2025-01-03 22:00:00, 6101, 50, 0.2824537037
1h, 2025-01-03 21:00:00, 2025-01-03 22:00:00, 670, 53, 0.1861111111
6h, 2025-01-03 17:00:00, 2025-01-03 23:00:00, 5568, 185, 0.2577777778
6h, 2025-01-03 18:00:00, 2025-01-04 00:00:00, 4605, 166, 0.2131944444
6h, 2025-01-03 19:00:00, 2025-01-04 01:00:00, 3460, 163, 0.1601851852
6h, 2025-01-03 20:00:00, 2025-01-04 02:00:00, 2451, 163, 0.1134722222
6h, 2025-01-03 21:00:00, 2025-01-04 03:00:00, 1471, 162, 0.0681018519
6h, 2025-01-03 22:00:00, 2025-01-04 04:00:00, 805, 161, 0.0372685185
6h, 2025-01-03 23:00:00, 2025-01-04 05:00:00, 249, 162, 0.0115277778
1h, 2025-01-03 22:00:00, 2025-01-03 23:00:00, 561, 188, 0.1558333333
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56671, 45, 0.2018198006
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56671, 48, 0.2018198006
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56671, 52, 0.2018198006
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56671, 55, 0.2018198006
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56671, 59, 0.2018198006
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56671, 62, 0.2018198006
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56671, 66, 0.2018198006
6h, 2025-01-04 01:00:00, 2025-01-04 07:00:00, 2007, 63, 0.0929166667
1h, 2025-01-04 06:00:00, 2025-01-04 07:00:00, 1264, 66, 0.3511111111
global, 2025-01-01 00:00:00, 2025-01-04 07:00:00, 57846, 35, 0.2033966245
6h, 2025-01-04 02:00:00, 2025-01-04 08:00:00, 3274, 118, 0.1515740741
1h, 2025-01-04 07:00:00, 2025-01-04 08:00:00, 1280, 121, 0.3555555556
global, 2025-01-01 00:00:00, 2025-01-04 08:00:00, 59733, 34, 0.2074062500
global, 2025-01-01 00:00:00, 2025-01-04 08:00:00, 59733, 37, 0.2074062500
6h, 2025-01-04 03:00:00, 2025-01-04 09:00:00, 4425, 190, 0.2048611111
6h, 2025-01-04 04:00:00, 2025-01-04 10:00:00, 5439, 75, 0.2518055556
1h, 2025-01-04 08:00:00, 2025-01-04 09:00:00, 1157, 193, 0.3213888889
1h, 2025-01-04 09:00:00, 2025-01-04 10:00:00, 1018, 78, 0.2827777778
global, 2025-01-01 00:00:00, 2025-01-04 10:00:00, 61471, 34, 0.2082350949
global, 2025-01-01 00:00:00, 2025-01-04 10:00:00, 61471, 38, 0.2082350949
global, 2025-01-01 00:00:00, 2025-01-04 12:00:00, 63172, 24, 0.2089021164
6h, 2025-01-04 05:00:00, 2025-01-04 11:00:00, 6426, 152, 0.2975000000
6h, 2025-01-04 06:00:00, 2025-01-04 12:00:00, 6852, 18, 0.3172222222
1h, 2025-01-04 10:00:00, 2025-01-04 11:00:00, 992, 155, 0.2755555556
1h, 2025-01-04 11:00:00, 2025-01-04 12:00:00, 1141, 20, 0.3169444444
6h, 2025-01-04 07:00:00, 2025-01-04 13:00:00, 6598, 105, 0.3054629630
1h, 2025-01-04 12:00:00, 2025-01-04 13:00:00, 1010, 108, 0.2805555556
global, 2025-01-01 00:00:00, 2025-01-04 13:00:00, 64912, 30, 0.2121307190
global, 2025-01-01 00:00:00, 2025-01-04 13:00:00, 64912, 34, 0.2121307190
6h, 2025-01-04 08:00:00, 2025-01-04 14:00:00, 6322, 191, 0.2926851852
6h, 2025-01-04 09:00:00, 2025-01-04 15:00:00, 6198, 65, 0.2869444444
1h, 2025-01-04 13:00:00, 2025-01-04 14:00:00, 1004, 194, 0.2788888889
1h, 2025-01-04 14:00:00, 2025-01-04 15:00:00, 1033, 67, 0.2869444444
global, 2025-01-01 00:00:00, 2025-01-04 15:00:00, 66652, 29, 0.2128097063
global, 2025-01-01 00:00:00, 2025-01-04 15:00:00, 66652, 32, 0.2128097063
6h, 2025-01-04 10:00:00, 2025-01-04 16:00:00, 6224, 150, 0.2881481481
6h, 2025-01-04 11:00:00, 2025-01-04 17:00:00, 6268, 33, 0.2901851852
1h, 2025-01-04 15:00:00, 2025-01-04 16:00:00, 1044, 153, 0.2900000000
1h, 2025-01-04 16:00:00, 2025-01-04 17:00:00, 1036, 35, 0.2877777778
global, 2025-01-01 00:00:00, 2025-01-04 17:00:00, 68446, 27, 0.2136267166
global, 2025-01-01 00:00:00, 2025-01-04 17:00:00, 68446, 31, 0.2136267166
1h, 2025-01-04 17:00:00, 2025-01-04 18:00:00, 1057, 110, 0.2936111111
global, 2025-01-01 00:00:00, 2025-01-04 18:00:00, 70057, 20, 0.2162253086
6h, 2025-01-04 12:00:00, 2025-01-04 18:00:00, 6184, 110, 0.2862962963
6h, 2025-01-04 13:00:00, 2025-01-04 19:00:00, 6308, 184, 0.2920370370
6h, 2025-01-04 14:00:00, 2025-01-04 20:00:00, 6301, 56, 0.2917129630
1h, 2025-01-04 18:00:00, 2025-01-04 19:00:00, 1134, 186, 0.3150000000
1h, 2025-01-04 19:00:00, 2025-01-04 20:00:00, 997, 58, 0.2769444444
global, 2025-01-01 00:00:00, 2025-01-04 20:00:00, 71717, 39, 0.2165368357
global, 2025-01-01 00:00:00, 2025-01-04 20:00:00, 71717, 43, 0.2165368357
global, 2025-01-01 00:00:00, 2025-01-04 22:00:00, 73464, 37, 0.2170921986
1h, 2025-01-04 20:00:00, 2025-01-04 21:00:00, 917, 155, 0.2547222222
6h, 2025-01-04 15:00:00, 2025-01-04 21:00:00, 6185, 153, 0.2863425926
6h, 2025-01-04 16:00:00, 2025-01-04 22:00:00, 5828, 76, 0.2698148148
1h, 2025-01-04 21:00:00, 2025-01-04 22:00:00, 687, 78, 0.1908333333
6h, 2025-01-04 23:00:00, 2025-01-05 05:00:00, 255, 186, 0.0118055556
global, 2025-01-01 00:00:00, 2025-01-04 22:00:00, 73464, 41, 0.2170921986
6h, 2025-01-04 17:00:00, 2025-01-04 23:00:00, 5309, 215, 0.2457870370
6h, 2025-01-04 18:00:00, 2025-01-05 00:00:00, 4439, 195, 0.2055092593
6h, 2025-01-04 19:00:00, 2025-01-05 01:00:00, 3347, 192, 0.1549537037
6h, 2025-01-04 20:00:00, 2025-01-05 02:00:00, 2361, 188, 0.1093055556
6h, 2025-01-04 21:00:00, 2025-01-05 03:00:00, 1450, 187, 0.0671296296
6h, 2025-01-04 22:00:00, 2025-01-05 04:00:00, 768, 187, 0.0355555556
1h, 2025-01-04 22:00:00, 2025-01-04 23:00:00, 517, 218, 0.1436111111
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 75162, 29, 0.2046895425
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 75162, 33, 0.2046895425
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 75162, 38, 0.2046895425
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 75162, 42, 0.2046895425
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 75162, 46, 0.2046895425
6h, 2025-01-05 01:00:00, 2025-01-05 07:00:00, 1957, 143, 0.0906018519
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 75162, 50, 0.2046895425
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 75162, 54, 0.2046895425
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 75162, 58, 0.2046895425
1h, 2025-01-05 06:00:00, 2025-01-05 07:00:00, 1261, 146, 0.3502777778
6h, 2025-01-05 02:00:00, 2025-01-05 08:00:00, 3202, 172, 0.1482407407
6h, 2025-01-05 03:00:00, 2025-01-05 09:00:00, 4437, 31, 0.2054166667
global, 2025-01-01 00:00:00, 2025-01-05 07:00:00, 76675, 36, 0.2067826321
1h, 2025-01-05 07:00:00, 2025-01-05 08:00:00, 1256, 175, 0.3488888889
1h, 2025-01-05 08:00:00, 2025-01-05 09:00:00, 1241, 34, 0.3447222222
global, 2025-01-01 00:00:00, 2025-01-05 09:00:00, 78357, 38, 0.2072936508
6h, 2025-01-05 04:00:00, 2025-01-05 10:00:00, 5444, 108, 0.2520370370
1h, 2025-01-05 09:00:00, 2025-01-05 10:00:00, 1012, 111, 0.2811111111
6h, 2025-01-05 05:00:00, 2025-01-05 11:00:00, 6497, 167, 0.3007870370
6h, 2025-01-05 06:00:00, 2025-01-05 12:00:00, 6973, 42, 0.3228240741
global, 2025-01-01 00:00:00, 2025-01-05 10:00:00, 79881, 37, 0.2093317610
global, 2025-01-01 00:00:00, 2025-01-05 10:00:00, 79881, 42, 0.2093317610
1h, 2025-01-05 10:00:00, 2025-01-05 11:00:00, 1057, 170, 0.2936111111
1h, 2025-01-05 11:00:00, 2025-01-05 12:00:00, 1146, 44, 0.3183333333
global, 2025-01-01 00:00:00, 2025-01-05 12:00:00, 81619, 40, 0.2099254115
global, 2025-01-01 00:00:00, 2025-01-05 12:00:00, 81619, 45, 0.2099254115
6h, 2025-01-05 07:00:00, 2025-01-05 13:00:00, 6790, 117, 0.3143518519
global, 2025-01-01 00:00:00, 2025-01-05 13:00:00, 83321, 37, 0.2123369011
1h, 2025-01-05 12:00:00, 2025-01-05 13:00:00, 1078, 119, 0.2994444444
6h, 2025-01-05 08:00:00, 2025-01-05 14:00:00, 6560, 191, 0.3037037037
6h, 2025-01-05 09:00:00, 2025-01-05 15:00:00, 6332, 65, 0.2931481481
1h, 2025-01-05 13:00:00, 2025-01-05 14:00:00, 1026, 194, 0.2850000000
1h, 2025-01-05 14:00:00, 2025-01-05 15:00:00, 1013, 67, 0.2813888889
6h, 2025-01-05 10:00:00, 2025-01-05 16:00:00, 6336, 145, 0.2933333333
global, 2025-01-01 00:00:00, 2025-01-05 15:00:00, 84976, 37, 0.2126526527
global, 2025-01-01 00:00:00, 2025-01-05 15:00:00, 84976, 41, 0.2126526527
1h, 2025-01-05 15:00:00, 2025-01-05 16:00:00, 1016, 148, 0.2822222222
global, 2025-01-01 00:00:00, 2025-01-05 16:00:00, 86486, 51, 0.2144990079
6h, 2025-01-05 11:00:00, 2025-01-05 17:00:00, 6289, 221, 0.2911574074
6h, 2025-01-05 12:00:00, 2025-01-05 18:00:00, 6184, 76, 0.2862962963
1h, 2025-01-05 17:00:00, 2025-01-05 18:00:00, 1041, 86, 0.2891666667
1h, 2025-01-05 16:00:00, 2025-01-05 17:00:00, 1010, 232, 0.2805555556
global, 2025-01-01 00:00:00, 2025-01-05 18:00:00, 87989, 40, 0.2143981481
global, 2025-01-01 00:00:00, 2025-01-05 18:00:00, 87989, 45, 0.2143981481
6h, 2025-01-05 13:00:00, 2025-01-05 19:00:00, 6185, 125, 0.2863425926
1h, 2025-01-05 18:00:00, 2025-01-05 19:00:00, 1079, 128, 0.2997222222
global, 2025-01-01 00:00:00, 2025-01-05 19:00:00, 89558, 27, 0.2163236715
6h, 2025-01-05 14:00:00, 2025-01-05 20:00:00, 6115, 207, 0.2831018519
6h, 2025-01-05 15:00:00, 2025-01-05 21:00:00, 5988, 95, 0.2772222222
1h, 2025-01-05 19:00:00, 2025-01-05 20:00:00, 956, 210, 0.2655555556
1h, 2025-01-05 20:00:00, 2025-01-05 21:00:00, 886, 98, 0.2461111111
global, 2025-01-01 00:00:00, 2025-01-05 21:00:00, 90930, 40, 0.2158831909
global, 2025-01-01 00:00:00, 2025-01-05 21:00:00, 90930, 47, 0.2158831909
6h, 2025-01-05 16:00:00, 2025-01-05 22:00:00, 5633, 173, 0.2607870370
