window_type, window_start, trigger_ts, num_flights, latency_ms, throughput_rps
6h, 2025-01-01 15:00:00, 2025-01-01 21:00:00, 5767, 142, 0.2669907407
6h, 2025-01-01 16:00:00, 2025-01-01 22:00:00, 5290, 104, 0.2449074074
1h, 2025-01-01 20:00:00, 2025-01-01 21:00:00, 797, 142, 0.2213888889
1h, 2025-01-01 21:00:00, 2025-01-01 22:00:00, 482, 96, 0.1338888889
global, 2025-01-01 00:00:00, 2025-01-02 06:00:00, 17798, 13, 0.1647962963
global, 2025-01-01 00:00:00, 2025-01-02 06:00:00, 17798, 24, 0.1647962963
global, 2025-01-01 00:00:00, 2025-01-02 06:00:00, 17798, 33, 0.1647962963
global, 2025-01-01 00:00:00, 2025-01-02 06:00:00, 17798, 53, 0.1647962963
global, 2025-01-01 00:00:00, 2025-01-02 06:00:00, 17798, 62, 0.1647962963
global, 2025-01-01 00:00:00, 2025-01-02 06:00:00, 17798, 71, 0.1647962963
global, 2025-01-01 00:00:00, 2025-01-02 06:00:00, 17798, 85, 0.1647962963
6h, 2025-01-01 17:00:00, 2025-01-01 23:00:00, 4609, 227, 0.2133796296
6h, 2025-01-01 18:00:00, 2025-01-02 00:00:00, 3739, 223, 0.1731018519
6h, 2025-01-01 19:00:00, 2025-01-02 01:00:00, 2731, 222, 0.1264351852
6h, 2025-01-01 20:00:00, 2025-01-02 02:00:00, 1855, 236, 0.0858796296
6h, 2025-01-01 21:00:00, 2025-01-02 03:00:00, 1064, 255, 0.0492592593
6h, 2025-01-01 22:00:00, 2025-01-02 04:00:00, 587, 270, 0.0271759259
1h, 2025-01-01 22:00:00, 2025-01-01 23:00:00, 362, 227, 0.1005555556
global, 2025-01-01 00:00:00, 2025-01-02 06:00:00, 18788, 19, 0.1739629630
global, 2025-01-01 00:00:00, 2025-01-02 08:00:00, 20246, 20, 0.1757465278
1h, 2025-01-02 06:00:00, 2025-01-02 07:00:00, 1326, 224, 0.3683333333
6h, 2025-01-02 01:00:00, 2025-01-02 07:00:00, 2063, 225, 0.0955092593
6h, 2025-01-02 02:00:00, 2025-01-02 08:00:00, 3379, 236, 0.1564351852
global, 2025-01-01 00:00:00, 2025-01-02 09:00:00, 21688, 25, 0.1825589226
1h, 2025-01-02 07:00:00, 2025-01-02 08:00:00, 1328, 235, 0.3688888889
1h, 2025-01-02 08:00:00, 2025-01-02 09:00:00, 1286, 80, 0.3572222222
6h, 2025-01-02 03:00:00, 2025-01-02 09:00:00, 4659, 82, 0.2156944444
global, 2025-01-01 00:00:00, 2025-01-02 10:00:00, 23057, 16, 0.1883741830
global, 2025-01-01 00:00:00, 2025-01-02 10:00:00, 23057, 26, 0.1883741830
1h, 2025-01-02 09:00:00, 2025-01-02 10:00:00, 1066, 115, 0.2961111111
6h, 2025-01-02 04:00:00, 2025-01-02 10:00:00, 5720, 121, 0.2648148148
6h, 2025-01-02 05:00:00, 2025-01-02 11:00:00, 6833, 131, 0.3163425926
global, 2025-01-01 00:00:00, 2025-01-02 11:00:00, 24512, 10, 0.1945396825
1h, 2025-01-02 10:00:00, 2025-01-02 11:00:00, 1117, 130, 0.3102777778
global, 2025-01-01 00:00:00, 2025-01-02 12:00:00, 25938, 15, 0.2001388889
6h, 2025-01-02 06:00:00, 2025-01-02 12:00:00, 7311, 181, 0.3384722222
1h, 2025-01-02 11:00:00, 2025-01-02 12:00:00, 1188, 174, 0.3300000000
global, 2025-01-01 00:00:00, 2025-01-02 14:00:00, 27369, 17, 0.2000657895
global, 2025-01-01 00:00:00, 2025-01-02 14:00:00, 27369, 34, 0.2000657895
1h, 2025-01-02 12:00:00, 2025-01-02 13:00:00, 1152, 222, 0.3200000000
1h, 2025-01-02 13:00:00, 2025-01-02 14:00:00, 1074, 87, 0.2983333333
6h, 2025-01-02 07:00:00, 2025-01-02 13:00:00, 7137, 228, 0.3304166667
6h, 2025-01-02 08:00:00, 2025-01-02 14:00:00, 6883, 95, 0.3186574074
global, 2025-01-01 00:00:00, 2025-01-02 15:00:00, 28815, 15, 0.2052350427
6h, 2025-01-02 09:00:00, 2025-01-02 15:00:00, 6691, 119, 0.3097685185
1h, 2025-01-02 14:00:00, 2025-01-02 15:00:00, 1094, 112, 0.3038888889
6h, 2025-01-02 10:00:00, 2025-01-02 16:00:00, 6734, 156, 0.3117592593
1h, 2025-01-02 15:00:00, 2025-01-02 16:00:00, 1109, 155, 0.3080555556
global, 2025-01-01 00:00:00, 2025-01-02 17:00:00, 30469, 25, 0.2064295393
global, 2025-01-01 00:00:00, 2025-01-02 18:00:00, 32330, 20, 0.2138227513
global, 2025-01-01 00:00:00, 2025-01-02 18:00:00, 32330, 37, 0.2138227513
1h, 2025-01-02 16:00:00, 2025-01-02 17:00:00, 1105, 248, 0.3069444444
1h, 2025-01-02 17:00:00, 2025-01-02 18:00:00, 1137, 138, 0.3158333333
6h, 2025-01-02 11:00:00, 2025-01-02 17:00:00, 6722, 255, 0.3112037037
6h, 2025-01-02 12:00:00, 2025-01-02 18:00:00, 6671, 140, 0.3088425926
global, 2025-01-01 00:00:00, 2025-01-02 20:00:00, 33956, 25, 0.2143686869
global, 2025-01-01 00:00:00, 2025-01-02 20:00:00, 33956, 35, 0.2143686869
6h, 2025-01-02 13:00:00, 2025-01-02 19:00:00, 6728, 184, 0.3114814815
6h, 2025-01-02 14:00:00, 2025-01-02 20:00:00, 6680, 78, 0.3092592593
1h, 2025-01-02 18:00:00, 2025-01-02 19:00:00, 1209, 180, 0.3358333333
1h, 2025-01-02 19:00:00, 2025-01-02 20:00:00, 1026, 71, 0.2850000000
global, 2025-01-01 00:00:00, 2025-01-02 22:00:00, 35707, 15, 0.2156219807
global, 2025-01-01 00:00:00, 2025-01-02 22:00:00, 35707, 26, 0.2156219807
6h, 2025-01-02 15:00:00, 2025-01-02 21:00:00, 6546, 154, 0.3030555556
6h, 2025-01-02 16:00:00, 2025-01-02 22:00:00, 6154, 86, 0.2849074074
1h, 2025-01-02 20:00:00, 2025-01-02 21:00:00, 960, 147, 0.2666666667
1h, 2025-01-02 21:00:00, 2025-01-02 22:00:00, 717, 73, 0.1991666667
global, 2025-01-01 00:00:00, 2025-01-03 06:00:00, 37460, 15, 0.1926954733
global, 2025-01-01 00:00:00, 2025-01-03 06:00:00, 37460, 25, 0.1926954733
global, 2025-01-01 00:00:00, 2025-01-03 06:00:00, 37460, 33, 0.1926954733
global, 2025-01-01 00:00:00, 2025-01-03 06:00:00, 37460, 43, 0.1926954733
global, 2025-01-01 00:00:00, 2025-01-03 06:00:00, 37460, 52, 0.1926954733
global, 2025-01-01 00:00:00, 2025-01-03 06:00:00, 37460, 60, 0.1926954733
global, 2025-01-01 00:00:00, 2025-01-03 06:00:00, 37460, 71, 0.1926954733
6h, 2025-01-02 17:00:00, 2025-01-02 23:00:00, 5618, 199, 0.2600925926
6h, 2025-01-02 18:00:00, 2025-01-03 00:00:00, 4674, 181, 0.2163888889
6h, 2025-01-02 19:00:00, 2025-01-03 01:00:00, 3505, 184, 0.1622685185
6h, 2025-01-02 20:00:00, 2025-01-03 02:00:00, 2492, 195, 0.1153703704
6h, 2025-01-02 21:00:00, 2025-01-03 03:00:00, 1538, 202, 0.0712037037
6h, 2025-01-02 22:00:00, 2025-01-03 04:00:00, 826, 213, 0.0382407407
6h, 2025-01-02 23:00:00, 2025-01-03 05:00:00, 261, 224, 0.0120833333
1h, 2025-01-02 22:00:00, 2025-01-02 23:00:00, 569, 192, 0.1580555556
global, 2025-01-01 00:00:00, 2025-01-03 07:00:00, 38965, 24, 0.1967929293
global, 2025-01-01 00:00:00, 2025-01-03 07:00:00, 38965, 34, 0.1967929293
6h, 2025-01-03 01:00:00, 2025-01-03 07:00:00, 2019, 127, 0.0934722222
1h, 2025-01-03 06:00:00, 2025-01-03 07:00:00, 1312, 121, 0.3644444444
global, 2025-01-01 00:00:00, 2025-01-03 08:00:00, 40623, 22, 0.2015029762
6h, 2025-01-03 02:00:00, 2025-01-03 08:00:00, 3310, 173, 0.1532407407
1h, 2025-01-03 07:00:00, 2025-01-03 08:00:00, 1304, 167, 0.3622222222
global, 2025-01-01 00:00:00, 2025-01-03 10:00:00, 42144, 10, 0.2018390805
global, 2025-01-01 00:00:00, 2025-01-03 10:00:00, 42144, 27, 0.2018390805
1h, 2025-01-03 08:00:00, 2025-01-03 09:00:00, 1296, 203, 0.3600000000
1h, 2025-01-03 09:00:00, 2025-01-03 10:00:00, 1052, 70, 0.2922222222
6h, 2025-01-03 03:00:00, 2025-01-03 09:00:00, 4600, 210, 0.2129629630
6h, 2025-01-03 04:00:00, 2025-01-03 10:00:00, 5647, 79, 0.2614351852
global, 2025-01-01 00:00:00, 2025-01-03 11:00:00, 43531, 13, 0.2049482109
6h, 2025-01-03 05:00:00, 2025-01-03 11:00:00, 6745, 113, 0.3122685185
1h, 2025-01-03 10:00:00, 2025-01-03 11:00:00, 1102, 106, 0.3061111111
global, 2025-01-01 00:00:00, 2025-01-03 12:00:00, 45108, 17, 0.2088333333
6h, 2025-01-03 06:00:00, 2025-01-03 12:00:00, 7247, 141, 0.3355092593
1h, 2025-01-03 11:00:00, 2025-01-03 12:00:00, 1181, 134, 0.3280555556
6h, 2025-01-03 07:00:00, 2025-01-03 13:00:00, 7051, 191, 0.3264351852
6h, 2025-01-03 08:00:00, 2025-01-03 14:00:00, 6837, 78, 0.3165277778
1h, 2025-01-03 12:00:00, 2025-01-03 13:00:00, 1116, 190, 0.3100000000
global, 2025-01-01 00:00:00, 2025-01-03 14:00:00, 46862, 18, 0.2099551971
global, 2025-01-01 00:00:00, 2025-01-03 14:00:00, 46862, 40, 0.2099551971
1h, 2025-01-03 13:00:00, 2025-01-03 14:00:00, 1090, 78, 0.3027777778
6h, 2025-01-03 09:00:00, 2025-01-03 15:00:00, 6652, 138, 0.3079629630
1h, 2025-01-03 14:00:00, 2025-01-03 15:00:00, 1111, 137, 0.3086111111
global, 2025-01-01 00:00:00, 2025-01-03 16:00:00, 48625, 17, 0.2110460069
6h, 2025-01-03 10:00:00, 2025-01-03 16:00:00, 6673, 219, 0.3089351852
global, 2025-01-01 00:00:00, 2025-01-03 17:00:00, 50383, 24, 0.2153119658
global, 2025-01-01 00:00:00, 2025-01-03 17:00:00, 50383, 44, 0.2153119658
1h, 2025-01-03 15:00:00, 2025-01-03 16:00:00, 1073, 218, 0.2980555556
1h, 2025-01-03 16:00:00, 2025-01-03 17:00:00, 1094, 113, 0.3038888889
6h, 2025-01-03 11:00:00, 2025-01-03 17:00:00, 6665, 115, 0.3085648148
6h, 2025-01-03 12:00:00, 2025-01-03 18:00:00, 6629, 178, 0.3068981481
global, 2025-01-01 00:00:00, 2025-01-03 19:00:00, 52187, 21, 0.2163640133
global, 2025-01-01 00:00:00, 2025-01-03 19:00:00, 52187, 44, 0.2163640133
6h, 2025-01-03 13:00:00, 2025-01-03 19:00:00, 6697, 69, 0.3100462963
1h, 2025-01-03 17:00:00, 2025-01-03 18:00:00, 1145, 177, 0.3180555556
1h, 2025-01-03 18:00:00, 2025-01-03 19:00:00, 1184, 68, 0.3288888889
global, 2025-01-01 00:00:00, 2025-01-03 20:00:00, 53738, 27, 0.2195179739
6h, 2025-01-03 14:00:00, 2025-01-03 20:00:00, 6629, 125, 0.3068981481
1h, 2025-01-03 19:00:00, 2025-01-03 20:00:00, 1022, 118, 0.2838888889
global, 2025-01-01 00:00:00, 2025-01-04 05:00:00, 55568, 23, 0.2004617605
global, 2025-01-01 00:00:00, 2025-01-04 05:00:00, 55568, 40, 0.2004617605
global, 2025-01-01 00:00:00, 2025-01-04 05:00:00, 55568, 53, 0.2004617605
global, 2025-01-01 00:00:00, 2025-01-04 05:00:00, 55568, 65, 0.2004617605
global, 2025-01-01 00:00:00, 2025-01-04 05:00:00, 55568, 76, 0.2004617605
global, 2025-01-01 00:00:00, 2025-01-04 05:00:00, 55568, 90, 0.2004617605
global, 2025-01-01 00:00:00, 2025-01-04 05:00:00, 55568, 99, 0.2004617605
global, 2025-01-01 00:00:00, 2025-01-04 05:00:00, 55568, 112, 0.2004617605
1h, 2025-01-03 20:00:00, 2025-01-03 21:00:00, 986, 210, 0.2738888889
1h, 2025-01-03 21:00:00, 2025-01-03 22:00:00, 670, 143, 0.1861111111
1h, 2025-01-03 22:00:00, 2025-01-03 23:00:00, 561, 100, 0.1558333333
6h, 2025-01-03 15:00:00, 2025-01-03 21:00:00, 6504, 217, 0.3011111111
6h, 2025-01-03 16:00:00, 2025-01-03 22:00:00, 6101, 145, 0.2824537037
6h, 2025-01-03 17:00:00, 2025-01-03 23:00:00, 5568, 96, 0.2577777778
6h, 2025-01-03 18:00:00, 2025-01-04 00:00:00, 4605, 84, 0.2131944444
6h, 2025-01-03 19:00:00, 2025-01-04 01:00:00, 3460, 89, 0.1601851852
6h, 2025-01-03 20:00:00, 2025-01-04 02:00:00, 2451, 104, 0.1134722222
6h, 2025-01-03 21:00:00, 2025-01-04 03:00:00, 1471, 115, 0.0681018519
6h, 2025-01-03 22:00:00, 2025-01-04 04:00:00, 805, 127, 0.0372685185
6h, 2025-01-03 23:00:00, 2025-01-04 05:00:00, 249, 234, 0.0115277778
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 57246, 18, 0.2038675214
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 57246, 30, 0.2038675214
6h, 2025-01-04 01:00:00, 2025-01-04 07:00:00, 2007, 188, 0.0929166667
1h, 2025-01-04 06:00:00, 2025-01-04 07:00:00, 1264, 187, 0.3511111111
1h, 2025-01-04 07:00:00, 2025-01-04 08:00:00, 1280, 56, 0.3555555556
global, 2025-01-01 00:00:00, 2025-01-04 08:00:00, 59048, 24, 0.2050277778
global, 2025-01-01 00:00:00, 2025-01-04 08:00:00, 59048, 41, 0.2050277778
6h, 2025-01-04 02:00:00, 2025-01-04 08:00:00, 3274, 57, 0.1515740741
6h, 2025-01-04 03:00:00, 2025-01-04 09:00:00, 4425, 138, 0.2048611111
global, 2025-01-01 00:00:00, 2025-01-04 09:00:00, 60744, 21, 0.2083127572
1h, 2025-01-04 08:00:00, 2025-01-04 09:00:00, 1157, 137, 0.3213888889
global, 2025-01-01 00:00:00, 2025-01-04 11:00:00, 62461, 18, 0.2090394913
global, 2025-01-01 00:00:00, 2025-01-04 11:00:00, 62461, 29, 0.2090394913
1h, 2025-01-04 09:00:00, 2025-01-04 10:00:00, 1018, 212, 0.2827777778
1h, 2025-01-04 10:00:00, 2025-01-04 11:00:00, 992, 89, 0.2755555556
6h, 2025-01-04 04:00:00, 2025-01-04 10:00:00, 5439, 219, 0.2518055556
6h, 2025-01-04 05:00:00, 2025-01-04 11:00:00, 6426, 101, 0.2975000000
global, 2025-01-01 00:00:00, 2025-01-04 13:00:00, 64341, 15, 0.2102647059
global, 2025-01-01 00:00:00, 2025-01-04 13:00:00, 64341, 28, 0.2102647059
1h, 2025-01-04 11:00:00, 2025-01-04 12:00:00, 1141, 163, 0.3169444444
1h, 2025-01-04 12:00:00, 2025-01-04 13:00:00, 1010, 63, 0.2805555556
6h, 2025-01-04 06:00:00, 2025-01-04 12:00:00, 6852, 170, 0.3172222222
6h, 2025-01-04 07:00:00, 2025-01-04 13:00:00, 6598, 80, 0.3054629630
1h, 2025-01-04 13:00:00, 2025-01-04 14:00:00, 1004, 121, 0.2788888889
6h, 2025-01-04 08:00:00, 2025-01-04 14:00:00, 6322, 121, 0.2926851852
global, 2025-01-01 00:00:00, 2025-01-04 14:00:00, 65928, 30, 0.2129457364
1h, 2025-01-04 14:00:00, 2025-01-04 15:00:00, 1033, 212, 0.2869444444
1h, 2025-01-04 15:00:00, 2025-01-04 16:00:00, 1044, 93, 0.2900000000
6h, 2025-01-04 09:00:00, 2025-01-04 15:00:00, 6198, 212, 0.2869444444
global, 2025-01-01 00:00:00, 2025-01-04 16:00:00, 67592, 39, 0.2133585859
global, 2025-01-01 00:00:00, 2025-01-04 16:00:00, 67592, 51, 0.2133585859
6h, 2025-01-04 10:00:00, 2025-01-04 16:00:00, 6224, 99, 0.2881481481
6h, 2025-01-04 11:00:00, 2025-01-04 17:00:00, 6268, 163, 0.2901851852
1h, 2025-01-04 16:00:00, 2025-01-04 17:00:00, 1036, 162, 0.2877777778
global, 2025-01-01 00:00:00, 2025-01-04 18:00:00, 69478, 18, 0.2144382716
global, 2025-01-01 00:00:00, 2025-01-04 18:00:00, 69478, 42, 0.2144382716
1h, 2025-01-04 17:00:00, 2025-01-04 18:00:00, 1057, 50, 0.2936111111
6h, 2025-01-04 12:00:00, 2025-01-04 18:00:00, 6184, 62, 0.2862962963
global, 2025-01-01 00:00:00, 2025-01-04 19:00:00, 71014, 24, 0.2167704518
6h, 2025-01-04 13:00:00, 2025-01-04 19:00:00, 6308, 129, 0.2920370370
1h, 2025-01-04 18:00:00, 2025-01-04 19:00:00, 1134, 122, 0.3150000000
6h, 2025-01-04 14:00:00, 2025-01-04 20:00:00, 6301, 181, 0.2917129630
global, 2025-01-01 00:00:00, 2025-01-04 21:00:00, 72751, 22, 0.2172968937
global, 2025-01-01 00:00:00, 2025-01-04 21:00:00, 72751, 50, 0.2172968937
6h, 2025-01-04 15:00:00, 2025-01-04 21:00:00, 6185, 97, 0.2863425926
1h, 2025-01-04 19:00:00, 2025-01-04 20:00:00, 997, 180, 0.2769444444
1h, 2025-01-04 20:00:00, 2025-01-04 21:00:00, 917, 93, 0.2547222222
6h, 2025-01-04 16:00:00, 2025-01-04 22:00:00, 5828, 201, 0.2698148148
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 74555, 15, 0.2030364924
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 74555, 29, 0.2030364924
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 74555, 41, 0.2030364924
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 74555, 53, 0.2030364924
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 74555, 66, 0.2030364924
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 74555, 79, 0.2030364924
1h, 2025-01-04 21:00:00, 2025-01-04 22:00:00, 687, 201, 0.1908333333
1h, 2025-01-04 22:00:00, 2025-01-04 23:00:00, 517, 145, 0.1436111111
6h, 2025-01-04 17:00:00, 2025-01-04 23:00:00, 5309, 148, 0.2457870370
6h, 2025-01-04 18:00:00, 2025-01-05 00:00:00, 4439, 143, 0.2055092593
6h, 2025-01-04 19:00:00, 2025-01-05 01:00:00, 3347, 152, 0.1549537037
6h, 2025-01-04 20:00:00, 2025-01-05 02:00:00, 2361, 164, 0.1093055556
6h, 2025-01-04 21:00:00, 2025-01-05 03:00:00, 1450, 216, 0.0671296296
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 74555, 129, 0.2030364924
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 74555, 144, 0.2030364924
6h, 2025-01-04 22:00:00, 2025-01-05 04:00:00, 768, 228, 0.0355555556
6h, 2025-01-04 23:00:00, 2025-01-05 05:00:00, 255, 230, 0.0118055556
global, 2025-01-01 00:00:00, 2025-01-05 07:00:00, 75925, 23, 0.2047599784
6h, 2025-01-05 01:00:00, 2025-01-05 07:00:00, 1957, 251, 0.0906018519
1h, 2025-01-05 06:00:00, 2025-01-05 07:00:00, 1261, 251, 0.3502777778
1h, 2025-01-05 07:00:00, 2025-01-05 08:00:00, 1256, 116, 0.3488888889
global, 2025-01-01 00:00:00, 2025-01-05 08:00:00, 77662, 32, 0.2074305556
global, 2025-01-01 00:00:00, 2025-01-05 08:00:00, 77662, 47, 0.2074305556
6h, 2025-01-05 02:00:00, 2025-01-05 08:00:00, 3202, 121, 0.1482407407
global, 2025-01-01 00:00:00, 2025-01-05 10:00:00, 79408, 18, 0.2080922432
global, 2025-01-01 00:00:00, 2025-01-05 10:00:00, 79408, 30, 0.2080922432
1h, 2025-01-05 08:00:00, 2025-01-05 09:00:00, 1241, 176, 0.3447222222
1h, 2025-01-05 09:00:00, 2025-01-05 10:00:00, 1012, 90, 0.2811111111
6h, 2025-01-05 03:00:00, 2025-01-05 09:00:00, 4437, 183, 0.2054166667
6h, 2025-01-05 04:00:00, 2025-01-05 10:00:00, 5444, 87, 0.2520370370
global, 2025-01-01 00:00:00, 2025-01-05 11:00:00, 81065, 18, 0.2104491173
6h, 2025-01-05 05:00:00, 2025-01-05 11:00:00, 6497, 128, 0.3007870370
1h, 2025-01-05 10:00:00, 2025-01-05 11:00:00, 1057, 121, 0.2936111111
global, 2025-01-01 00:00:00, 2025-01-05 13:00:00, 82582, 18, 0.2104536188
6h, 2025-01-05 06:00:00, 2025-01-05 12:00:00, 6973, 185, 0.3228240741
6h, 2025-01-05 07:00:00, 2025-01-05 13:00:00, 6790, 58, 0.3143518519
1h, 2025-01-05 11:00:00, 2025-01-05 12:00:00, 1146, 178, 0.3183333333
1h, 2025-01-05 12:00:00, 2025-01-05 13:00:00, 1078, 49, 0.2994444444
global, 2025-01-01 00:00:00, 2025-01-05 14:00:00, 84230, 16, 0.2127020202
global, 2025-01-01 00:00:00, 2025-01-05 14:00:00, 84230, 29, 0.2127020202
6h, 2025-01-05 08:00:00, 2025-01-05 14:00:00, 6560, 121, 0.3037037037
1h, 2025-01-05 13:00:00, 2025-01-05 14:00:00, 1026, 114, 0.2850000000
6h, 2025-01-05 09:00:00, 2025-01-05 15:00:00, 6332, 187, 0.2931481481
global, 2025-01-01 00:00:00, 2025-01-05 16:00:00, 85804, 29, 0.2128075397
global, 2025-01-01 00:00:00, 2025-01-05 16:00:00, 85804, 53, 0.2128075397
1h, 2025-01-05 14:00:00, 2025-01-05 15:00:00, 1013, 187, 0.2813888889
1h, 2025-01-05 15:00:00, 2025-01-05 16:00:00, 1016, 82, 0.2822222222
6h, 2025-01-05 10:00:00, 2025-01-05 16:00:00, 6336, 84, 0.2933333333
global, 2025-01-01 00:00:00, 2025-01-05 17:00:00, 86997, 23, 0.2138569322
6h, 2025-01-05 11:00:00, 2025-01-05 17:00:00, 6289, 119, 0.2911574074
1h, 2025-01-05 16:00:00, 2025-01-05 17:00:00, 1010, 112, 0.2805555556
global, 2025-01-01 00:00:00, 2025-01-05 18:00:00, 88294, 24, 0.2151413255
1h, 2025-01-05 17:00:00, 2025-01-05 18:00:00, 1041, 134, 0.2891666667
6h, 2025-01-05 12:00:00, 2025-01-05 18:00:00, 6184, 141, 0.2862962963
global, 2025-01-01 00:00:00, 2025-01-05 20:00:00, 89655, 32, 0.2146910920
6h, 2025-01-05 13:00:00, 2025-01-05 19:00:00, 6185, 184, 0.2863425926
1h, 2025-01-05 18:00:00, 2025-01-05 19:00:00, 1079, 177, 0.2997222222
global, 2025-01-01 00:00:00, 2025-01-05 22:00:00, 91323, 21, 0.2149788136
global, 2025-01-01 00:00:00, 2025-01-05 22:00:00, 91323, 42, 0.2149788136
global, 2025-01-01 00:00:00, 2025-01-05 22:00:00, 91323, 60, 0.2149788136
6h, 2025-01-05 14:00:00, 2025-01-05 20:00:00, 6115, 253, 0.2831018519
6h, 2025-01-05 15:00:00, 2025-01-05 21:00:00, 5988, 150, 0.2772222222
6h, 2025-01-05 16:00:00, 2025-01-05 22:00:00, 5633, 88, 0.2607870370
1h, 2025-01-05 19:00:00, 2025-01-05 20:00:00, 956, 248, 0.2655555556
1h, 2025-01-05 20:00:00, 2025-01-05 21:00:00, 886, 142, 0.2461111111
1h, 2025-01-05 21:00:00, 2025-01-05 22:00:00, 661, 72, 0.1836111111
6h, 2025-01-05 17:00:00, 2025-01-05 23:00:00, 5124, 167, 0.2372222222
1h, 2025-01-05 22:00:00, 2025-01-05 23:00:00, 501, 166, 0.1391666667
